Momento;CI;edad;riesgo;departamento
1;102717;21;0;PDU
1;102718;31;0;PDU
1;102719;48;0;PDU
1;102720;48;0;PDE
1;102721;55;0;SALTO
1;102722;50;0;MDEO
1;102723;70;4;TBO
1;102724;27;0;TBO
1;102725;70;4;PDE
1;102726;61;0;PDE
1;102727;65;0;MDEO
1;102728;34;0;PDU
1;102729;48;0;MDEO
1;102730;72;5;MDEO
1;102731;45;0;PDU
1;102732;54;0;MDEO
1;102733;42;0;MDEO
1;102734;34;0;PDE
1;102735;34;0;TBO
1;102736;61;3;PDE
1;102737;23;0;MDEO
1;102738;39;1;MDEO
1;102739;36;0;TBO
1;102740;18;0;SALTO
1;102741;30;0;PDE
1;102742;47;0;SALTO
1;102743;51;0;PDU
1;102744;26;2;PDU
1;102745;66;1;PDE
1;102746;78;4;PDE
1;102747;53;1;MDEO
1;102748;79;4;PDE
1;102749;46;0;PDU
1;102750;29;0;PDE
1;102751;31;0;PDU
1;102752;40;5;PDE
1;102753;50;0;PDU
1;102754;67;1;PDE
1;102755;33;0;TBO
1;102756;77;3;MDEO
1;102757;78;3;MDEO
1;102758;42;0;SALTO
1;102759;63;0;TBO
1;102760;30;0;PDE
1;102761;39;3;MDEO
1;102762;46;0;TBO
1;102763;74;3;TBO
1;102764;72;2;TBO
1;102765;59;0;PDU
1;102766;34;2;PDE
1;102767;76;5;SALTO
1;102768;22;0;MDEO
1;102769;54;0;SALTO
1;102770;67;1;PDU
1;102771;51;0;SALTO
1;102772;65;0;PDU
1;102773;64;0;SALTO
1;102774;58;0;MDEO
1;102775;32;4;MDEO
1;102776;55;1;PDE
1;102777;38;0;MDEO
1;102778;31;0;SALTO
1;102779;56;0;PDU
1;102780;18;0;PDE
1;102781;62;0;PDE
1;102782;31;0;SALTO
1;102783;47;5;PDU
1;102784;76;1;PDE
1;102785;27;0;SALTO
1;102786;18;0;SALTO
1;102787;62;3;SALTO
1;102788;29;1;PDE
1;102789;43;0;TBO
1;102790;59;0;PDU
1;102791;37;0;MDEO
1;102792;54;0;PDE
1;102793;18;0;TBO
1;102794;40;1;PDE
1;102795;33;0;TBO
1;102796;63;0;SALTO
1;102797;56;0;TBO
1;102798;69;4;PDE
1;102799;67;3;TBO
1;102800;66;2;PDU
1;102801;43;0;SALTO
1;102802;65;0;PDU
1;102803;29;0;PDE
1;102804;70;4;PDE
1;102805;75;4;PDE
1;102806;72;1;SALTO
1;102807;57;0;MDEO
1;102808;34;0;SALTO
1;102809;31;0;PDE
1;102810;36;0;SALTO
1;102811;52;0;TBO
1;102812;60;0;PDE
1;102813;27;0;TBO
1;102814;72;4;TBO
1;102815;69;5;SALTO
1;102816;55;0;PDE
1;102817;42;0;PDE
1;102818;64;0;SALTO
1;102819;65;0;MDEO
1;102820;61;0;SALTO
1;102821;44;0;MDEO
1;102822;62;0;SALTO
1;102823;36;0;MDEO
1;102824;33;0;SALTO
1;102825;36;0;PDE
1;102826;24;0;SALTO
1;102827;79;3;PDE
1;102828;27;0;TBO
1;102829;68;4;TBO
1;102830;42;0;MDEO
1;102831;64;5;TBO
1;102832;23;0;PDU
1;102833;24;0;TBO
1;102834;72;3;PDE
1;102835;23;0;PDE
1;102836;75;2;PDU
1;102837;69;3;PDE
1;102838;18;0;TBO
1;102839;22;0;TBO
1;102840;54;0;PDU
1;102841;35;0;TBO
1;102842;53;0;PDE
1;102843;78;5;SALTO
1;102844;23;0;PDE
1;102845;77;4;SALTO
1;102846;24;0;SALTO
1;102847;64;0;MDEO
1;102848;61;0;TBO
1;102849;51;0;PDU
1;102850;77;4;SALTO
1;102851;23;0;PDU
1;102852;55;2;PDU
1;102853;34;0;TBO
1;102854;21;0;PDE
1;102855;37;0;MDEO
1;102856;39;0;PDU
1;102857;62;0;SALTO
1;102858;53;0;PDE
1;102859;28;0;PDU
1;102860;54;0;SALTO
1;102861;62;0;MDEO
1;102862;25;0;TBO
1;102863;51;0;PDE
1;102864;53;0;SALTO
1;102865;72;1;PDE
1;102866;58;0;PDU
1;102867;32;0;PDE
1;102868;39;4;TBO
1;102869;66;2;MDEO
1;102870;68;5;MDEO
1;102871;56;0;SALTO
1;102872;38;0;SALTO
1;102873;74;3;MDEO
1;102874;69;4;TBO
1;102875;53;0;TBO
1;102876;50;0;PDU
1;102877;33;0;PDE
1;102878;21;0;MDEO
1;102879;41;0;PDE
1;102880;59;0;PDE
1;102881;29;3;PDU
1;102882;20;0;PDE
1;102883;67;2;SALTO
1;102884;38;0;TBO
1;102885;25;0;PDE
1;102886;25;0;TBO
1;102887;18;0;PDU
1;102888;24;0;MDEO
1;102889;74;3;PDU
1;102890;48;0;SALTO
1;102891;74;3;MDEO
1;102892;51;0;PDU
1;102893;64;0;PDU
1;102894;69;5;SALTO
1;102895;34;0;MDEO
1;102896;20;0;PDU
1;102897;59;0;MDEO
1;102898;45;0;PDU
1;102899;66;4;PDU
1;102900;18;0;TBO
1;102901;37;0;PDE
1;102902;34;0;PDU
1;102903;38;0;SALTO
1;102904;37;0;PDU
1;102905;73;2;PDU
1;102906;46;0;PDE
1;102907;76;3;MDEO
1;102908;21;3;PDE
1;102909;26;0;TBO
1;102910;20;0;PDU
1;102911;18;0;MDEO
1;102912;23;0;TBO
1;102913;58;5;MDEO
1;102914;61;0;TBO
1;102915;64;0;SALTO
1;102916;42;0;TBO
1;102917;76;4;PDU
1;102918;23;5;MDEO
1;102919;78;4;MDEO
1;102920;60;0;SALTO
1;102921;34;0;PDU
1;102922;22;0;SALTO
1;102923;34;3;PDU
1;102924;45;0;PDE
1;102925;70;5;PDU
1;102926;47;0;SALTO
1;102927;51;0;MDEO
1;102928;31;0;PDE
1;102929;35;0;SALTO
1;102930;43;0;PDE
1;102931;71;3;PDU
1;102932;35;0;TBO
1;102933;46;0;PDU
1;102934;68;2;SALTO
1;102935;39;0;MDEO
1;102936;23;0;MDEO
1;102937;18;0;SALTO
1;102938;35;3;PDU
1;102939;49;0;PDU
1;102940;41;0;PDU
1;102941;59;0;PDU
1;102942;50;0;SALTO
1;102943;62;0;PDE
1;102944;21;0;PDU
1;102945;77;3;MDEO
1;102946;70;4;TBO
1;102947;72;5;PDE
1;102948;72;2;SALTO
1;102949;69;5;SALTO
1;102950;76;4;PDE
1;102951;41;0;PDU
1;102952;30;0;PDU
1;102953;49;0;TBO
1;102954;58;0;MDEO
1;102955;31;0;PDE
1;102956;32;0;PDE
1;102957;51;0;PDU
1;102958;54;0;MDEO
1;102959;55;0;SALTO
1;102960;50;0;SALTO
1;102961;37;0;MDEO
1;102962;75;3;MDEO
1;102963;78;3;TBO
1;102964;36;5;SALTO
1;102965;68;2;PDU
1;102966;60;0;SALTO
1;102967;58;0;PDU
1;102968;61;0;TBO
1;102969;70;2;MDEO
1;102970;20;0;SALTO
1;102971;18;0;MDEO
1;102972;24;0;TBO
1;102973;72;3;TBO
1;102974;22;0;MDEO
1;102975;26;0;PDE
1;102976;60;0;SALTO
1;102977;24;5;PDE
1;102978;46;0;PDE
1;102979;25;0;SALTO
1;102980;18;0;PDE
1;102981;52;0;PDE
1;102982;48;0;PDE
1;102983;21;2;PDE
1;102984;56;5;TBO
1;102985;30;0;TBO
1;102986;44;0;PDE
1;102987;63;0;TBO
1;102988;58;0;TBO
1;102989;27;4;PDE
1;102990;64;0;PDE
1;102991;77;5;SALTO
1;102992;60;0;PDE
1;102993;28;0;PDU
1;102994;44;0;PDU
1;102995;56;0;SALTO
1;102996;22;0;PDE
1;102997;22;0;MDEO
1;102998;63;0;TBO
1;102999;56;0;SALTO
1;103000;69;5;PDU
1;103001;37;0;MDEO
1;103002;44;0;SALTO
1;103003;73;1;MDEO
1;103004;39;0;PDE
1;103005;45;0;MDEO
1;103006;42;0;PDU
1;103007;65;0;PDE
1;103008;47;0;SALTO
1;103009;54;0;SALTO
1;103010;73;1;PDU
1;103011;57;0;TBO
1;103012;70;1;PDE
1;103013;33;0;MDEO
1;103014;63;0;SALTO
1;103015;25;0;TBO
1;103016;52;0;TBO
1;103017;18;0;TBO
1;103018;29;0;SALTO
1;103019;69;3;SALTO
1;103020;73;5;PDU
1;103021;35;0;SALTO
1;103022;32;0;MDEO
1;103023;50;0;PDE
1;103024;29;0;MDEO
1;103025;50;0;MDEO
1;103026;40;0;PDU
1;103027;70;3;PDU
1;103028;55;0;SALTO
1;103029;36;0;TBO
1;103030;31;0;SALTO
1;103031;67;4;TBO
1;103032;24;0;SALTO
1;103033;43;0;TBO
1;103034;20;0;MDEO
1;103035;67;1;PDU
1;103036;60;0;PDE
1;103037;54;0;PDU
1;103038;34;3;TBO
1;103039;39;0;TBO
1;103040;58;0;PDE
1;103041;36;0;PDU
1;103042;53;0;PDE
1;103043;69;1;PDU
1;103044;34;1;PDE
1;103045;35;0;MDEO
1;103046;55;0;TBO
1;103047;70;2;TBO
1;103048;37;0;MDEO
1;103049;34;0;MDEO
1;103050;38;0;PDU
1;103051;30;0;PDE
1;103052;30;0;PDE
1;103053;20;0;PDE
1;103054;55;0;TBO
1;103055;50;0;MDEO
1;103056;54;0;PDU
1;103057;51;0;PDE
1;103058;34;0;PDU
1;103059;31;0;MDEO
1;103060;41;5;MDEO
1;103061;42;3;TBO
1;103062;66;1;MDEO
1;103063;24;0;SALTO
1;103064;63;0;MDEO
1;103065;30;0;PDE
1;103066;24;0;TBO
1;103067;63;0;PDU
1;103068;42;0;PDU
1;103069;38;0;TBO
1;103070;22;0;SALTO
1;103071;77;3;PDE
1;103072;74;3;TBO
1;103073;19;0;TBO
1;103074;61;0;MDEO
1;103075;18;0;TBO
1;103076;21;0;TBO
1;103077;58;0;TBO
1;103078;21;0;PDU
1;103079;35;4;PDU
1;103080;29;0;PDE
1;103081;27;0;SALTO
1;103082;47;0;MDEO
1;103083;71;3;MDEO
1;103084;67;5;SALTO
1;103085;29;0;MDEO
1;103086;29;0;PDU
1;103087;52;0;PDU
1;103088;65;0;SALTO
1;103089;52;0;TBO
1;103090;23;0;SALTO
1;103091;18;0;PDE
1;103092;38;0;MDEO
1;103093;70;3;TBO
1;103094;62;0;TBO
1;103095;42;5;MDEO
1;103096;18;0;PDU
1;103097;65;0;TBO
1;103098;37;0;MDEO
1;103099;45;0;TBO
1;103100;44;1;TBO
1;103101;31;5;MDEO
1;103102;42;5;PDU
1;103103;69;1;TBO
1;103104;75;5;PDE
1;103105;78;3;TBO
1;103106;69;3;PDE
1;103107;21;0;TBO
1;103108;70;1;TBO
1;103109;50;0;PDU
1;103110;19;0;SALTO
1;103111;55;0;MDEO
1;103112;70;1;MDEO
1;103113;57;0;PDE
1;103114;50;0;MDEO
1;103115;20;0;PDU
1;103116;27;0;PDE
1;103117;52;0;TBO
1;103118;56;2;PDE
1;103119;61;0;PDU
1;103120;41;0;TBO
1;103121;40;0;TBO
1;103122;66;1;MDEO
1;103123;23;0;SALTO
1;103124;60;3;PDU
1;103125;61;3;PDU
1;103126;75;1;PDU
1;103127;67;3;TBO
1;103128;70;1;PDU
1;103129;52;0;SALTO
1;103130;76;1;SALTO
1;103131;45;0;PDU
1;103132;78;2;PDE
1;103133;68;5;MDEO
1;103134;68;4;PDE
1;103135;36;0;PDE
1;103136;57;0;PDU
1;103137;56;0;TBO
1;103138;29;0;PDE
1;103139;54;0;TBO
1;103140;42;0;PDE
1;103141;62;0;SALTO
1;103142;65;0;PDU
1;103143;37;0;SALTO
1;103144;20;0;TBO
1;103145;40;0;TBO
1;103146;24;0;PDU
1;103147;35;0;TBO
1;103148;78;2;MDEO
1;103149;27;0;SALTO
1;103150;67;5;PDU
1;103151;62;0;TBO
1;103152;64;0;PDE
1;103153;21;0;TBO
1;103154;72;5;TBO
1;103155;65;0;SALTO
1;103156;66;2;TBO
1;103157;75;1;MDEO
1;103158;35;0;SALTO
1;103159;21;4;PDU
1;103160;56;0;MDEO
1;103161;76;3;PDE
1;103162;48;0;PDU
1;103163;28;0;PDU
1;103164;19;3;PDE
1;103165;19;0;PDE
1;103166;73;1;PDU
1;103167;48;0;TBO
1;103168;22;0;TBO
1;103169;22;0;PDE
1;103170;58;0;PDE
1;103171;42;0;TBO
1;103172;61;0;MDEO
1;103173;45;0;PDE
1;103174;35;0;PDU
1;103175;35;0;PDE
1;103176;55;0;PDE
1;103177;29;0;MDEO
1;103178;34;0;TBO
1;103179;62;0;SALTO
1;103180;55;0;MDEO
1;103181;61;0;PDU
1;103182;74;2;PDU
1;103183;27;0;SALTO
1;103184;36;0;PDU
1;103185;73;1;MDEO
1;103186;26;0;SALTO
1;103187;19;0;PDU
1;103188;20;0;MDEO
1;103189;53;0;SALTO
1;103190;30;0;PDU
1;103191;57;0;TBO
1;103192;73;3;MDEO
1;103193;57;3;SALTO
1;103194;29;0;TBO
1;103195;35;0;SALTO
1;103196;40;0;PDE
1;103197;68;3;MDEO
1;103198;69;2;MDEO
1;103199;66;3;SALTO
1;103200;72;2;TBO
1;103201;23;0;TBO
1;103202;68;5;PDE
1;103203;68;4;TBO
1;103204;62;0;SALTO
1;103205;33;0;MDEO
1;103206;70;3;PDU
1;103207;63;0;PDU
1;103208;42;0;MDEO
1;103209;47;0;PDE
1;103210;23;5;MDEO
1;103211;21;0;PDU
1;103212;75;1;PDU
1;103213;51;0;PDU
1;103214;79;4;PDU
1;103215;39;4;SALTO
1;103216;70;2;TBO
1;103217;42;0;TBO
1;103218;22;0;TBO
1;103219;18;0;PDU
1;103220;66;1;PDE
1;103221;79;3;PDE
1;103222;65;0;MDEO
1;103223;33;0;SALTO
1;103224;74;4;PDE
1;103225;71;5;MDEO
1;103226;63;0;PDE
1;103227;70;1;PDU
1;103228;42;0;PDU
1;103229;25;0;SALTO
1;103230;44;0;MDEO
1;103231;41;0;MDEO
1;103232;72;3;SALTO
1;103233;59;0;TBO
1;103234;53;0;PDE
1;103235;21;0;TBO
1;103236;76;2;PDU
1;103237;68;2;PDU
1;103238;57;0;PDU
1;103239;65;0;MDEO
1;103240;42;0;SALTO
1;103241;54;0;MDEO
1;103242;31;0;TBO
1;103243;52;0;MDEO
1;103244;21;0;PDE
1;103245;74;3;PDU
1;103246;51;0;PDE
1;103247;30;0;MDEO
1;103248;25;0;SALTO
1;103249;73;4;TBO
1;103250;49;0;SALTO
1;103251;20;3;SALTO
1;103252;51;0;SALTO
1;103253;32;5;MDEO
1;103254;62;0;MDEO
1;103255;32;0;MDEO
1;103256;30;0;PDU
1;103257;21;0;MDEO
1;103258;64;0;PDU
1;103259;45;0;MDEO
1;103260;76;1;PDE
1;103261;63;0;PDU
1;103262;19;0;SALTO
1;103263;60;0;TBO
1;103264;77;2;PDU
1;103265;68;3;PDU
1;103266;78;2;TBO
1;103267;43;0;SALTO
1;103268;74;5;MDEO
1;103269;67;3;MDEO
1;103270;27;0;SALTO
1;103271;46;0;SALTO
1;103272;46;0;SALTO
1;103273;25;0;PDU
1;103274;25;0;PDU
1;103275;68;3;MDEO
1;103276;75;4;MDEO
1;103277;20;0;SALTO
1;103278;43;0;PDU
1;103279;68;5;TBO
1;103280;33;0;SALTO
1;103281;67;2;PDE
1;103282;37;0;TBO
1;103283;68;1;TBO
1;103284;73;5;TBO
1;103285;36;0;PDU
1;103286;23;0;PDU
1;103287;35;0;SALTO
1;103288;67;4;MDEO
1;103289;42;2;TBO
1;103290;29;0;PDU
1;103291;47;0;PDE
1;103292;37;0;SALTO
1;103293;58;0;TBO
1;103294;70;1;MDEO
1;103295;67;3;MDEO
1;103296;24;0;MDEO
1;103297;69;5;MDEO
1;103298;43;0;TBO
1;103299;72;4;PDE
1;103300;74;5;TBO
1;103301;31;0;PDE
1;103302;19;0;MDEO
1;103303;72;4;PDE
1;103304;70;2;SALTO
1;103305;46;0;MDEO
1;103306;46;0;PDU
1;103307;24;0;TBO
1;103308;75;3;TBO
1;103309;38;0;PDU
1;103310;74;3;MDEO
1;103311;57;0;TBO
1;103312;34;0;PDE
1;103313;65;0;SALTO
1;103314;67;2;PDE
1;103315;61;0;TBO
1;103316;70;2;MDEO
1;103317;54;0;SALTO
1;103318;76;5;PDU
1;103319;75;2;MDEO
1;103320;38;0;MDEO
1;103321;47;0;SALTO
1;103322;77;5;SALTO
1;103323;18;0;PDE
1;103324;41;0;PDU
1;103325;51;0;TBO
1;103326;39;0;MDEO
1;103327;46;0;SALTO
1;103328;35;0;PDE
1;103329;70;2;SALTO
1;103330;62;0;PDU
1;103331;75;5;SALTO
1;103332;77;3;PDU
1;103333;62;0;PDU
1;103334;23;3;MDEO
1;103335;43;0;SALTO
1;103336;30;0;SALTO
1;103337;66;4;SALTO
1;103338;50;0;MDEO
1;103339;67;5;MDEO
1;103340;27;0;PDE
1;103341;78;4;PDU
1;103342;31;5;PDU
1;103343;28;0;PDE
1;103344;65;0;TBO
1;103345;31;0;TBO
1;103346;36;0;PDU
1;103347;54;0;PDU
1;103348;40;0;PDU
1;103349;30;2;PDE
1;103350;70;1;TBO
1;103351;36;0;SALTO
1;103352;36;0;SALTO
1;103353;42;0;PDU
1;103354;42;0;MDEO
1;103355;57;0;SALTO
1;103356;75;5;PDU
1;103357;55;0;PDU
1;103358;48;0;TBO
1;103359;49;0;SALTO
1;103360;54;0;SALTO
1;103361;41;0;PDE
1;103362;56;0;MDEO
1;103363;67;3;TBO
1;103364;49;0;PDU
1;103365;72;2;MDEO
1;103366;35;0;PDU
1;103367;56;0;MDEO
1;103368;21;0;TBO
1;103369;33;0;TBO
1;103370;25;0;SALTO
1;103371;37;0;PDU
1;103372;33;0;PDU
1;103373;60;0;MDEO
1;103374;68;4;SALTO
1;103375;71;2;TBO
1;103376;75;3;PDE
1;103377;51;0;MDEO
1;103378;27;0;TBO
1;103379;68;5;TBO
1;103380;41;0;SALTO
1;103381;36;0;MDEO
1;103382;54;0;TBO
1;103383;30;0;SALTO
1;103384;61;0;SALTO
1;103385;40;0;PDE
1;103386;75;2;PDU
1;103387;69;5;SALTO
1;103388;42;0;PDU
1;103389;34;4;TBO
1;103390;18;0;PDE
1;103391;39;0;TBO
1;103392;55;0;MDEO
1;103393;68;1;SALTO
1;103394;30;0;PDU
1;103395;25;0;SALTO
1;103396;68;4;PDU
1;103397;23;0;PDE
1;103398;68;2;MDEO
1;103399;76;1;TBO
1;103400;24;0;MDEO
1;103401;47;0;PDU
1;103402;50;0;SALTO
1;103403;33;0;PDU
1;103404;35;0;TBO
1;103405;60;1;TBO
1;103406;41;1;TBO
1;103407;39;0;TBO
1;103408;57;0;SALTO
1;103409;77;2;TBO
1;103410;55;0;TBO
1;103411;61;0;MDEO
1;103412;50;0;MDEO
1;103413;55;0;PDU
1;103414;48;0;MDEO
1;103415;70;4;MDEO
1;103416;23;0;SALTO
1;103417;56;0;PDU
1;103418;38;0;SALTO
1;103419;33;0;MDEO
1;103420;69;1;PDU
1;103421;58;0;PDE
1;103422;42;0;PDE
1;103423;75;4;MDEO
1;103424;20;0;MDEO
1;103425;40;0;TBO
1;103426;29;0;PDU
1;103427;35;0;MDEO
1;103428;41;0;PDE
1;103429;77;1;MDEO
1;103430;20;0;PDU
1;103431;52;0;PDU
1;103432;18;0;PDU
1;103433;19;2;PDU
1;103434;76;3;PDE
1;103435;58;0;TBO
1;103436;33;0;PDE
1;103437;56;0;PDU
1;103438;31;0;PDU
1;103439;53;0;PDU
1;103440;67;1;PDU
1;103441;25;0;PDE
1;103442;53;5;PDU
1;103443;53;0;PDU
1;103444;53;0;PDU
1;103445;30;0;PDU
1;103446;18;4;SALTO
1;103447;69;1;TBO
1;103448;48;0;PDE
1;103449;58;0;SALTO
1;103450;42;0;MDEO
1;103451;51;0;PDU
1;103452;68;2;PDU
1;103453;24;0;PDE
1;103454;57;4;MDEO
1;103455;19;0;MDEO
1;103456;31;0;TBO
1;103457;47;0;SALTO
1;103458;73;2;TBO
1;103459;48;0;SALTO
1;103460;58;0;PDU
1;103461;67;2;MDEO
1;103462;32;0;SALTO
1;103463;68;4;SALTO
1;103464;40;0;SALTO
1;103465;34;3;PDE
1;103466;53;0;MDEO
1;103467;44;0;PDU
1;103468;63;0;PDE
1;103469;70;3;TBO
1;103470;56;0;TBO
1;103471;79;1;PDU
1;103472;67;2;MDEO
1;103473;41;4;SALTO
1;103474;45;0;SALTO
1;103475;38;0;SALTO
1;103476;29;0;PDU
1;103477;31;0;SALTO
1;103478;71;4;PDU
1;103479;22;0;MDEO
1;103480;20;0;PDE
1;103481;44;0;MDEO
1;103482;56;0;PDE
1;103483;29;0;PDU
1;103484;57;0;PDU
1;103485;37;0;PDU
1;103486;74;5;PDE
1;103487;37;0;PDU
1;103488;55;0;PDU
1;103489;31;0;MDEO
1;103490;79;3;PDU
1;103491;24;0;MDEO
1;103492;23;0;SALTO
1;103493;19;0;MDEO
1;103494;65;0;PDE
1;103495;48;0;PDE
1;103496;58;0;TBO
1;103497;26;1;PDU
1;103498;59;0;SALTO
1;103499;25;0;SALTO
1;103500;45;0;TBO
1;103501;37;0;PDE
1;103502;21;0;PDU
1;103503;49;0;PDE
1;103504;76;4;SALTO
1;103505;40;0;TBO
1;103506;43;0;PDE
1;103507;36;0;PDE
1;103508;56;0;TBO
1;103509;22;0;PDE
1;103510;75;2;TBO
1;103511;45;0;PDU
1;103512;75;1;TBO
1;103513;41;0;PDE
1;103514;45;3;PDU
1;103515;54;0;MDEO
1;103516;35;0;SALTO
1;103517;43;0;TBO
1;103518;18;0;SALTO
1;103519;70;1;PDU
1;103520;72;4;MDEO
1;103521;72;1;TBO
1;103522;32;0;PDU
1;103523;52;0;MDEO
1;103524;67;1;TBO
1;103525;47;0;MDEO
1;103526;30;0;PDE
1;103527;64;0;PDE
1;103528;65;0;PDE
1;103529;62;0;SALTO
1;103530;50;0;TBO
1;103531;20;5;MDEO
1;103532;36;0;SALTO
1;103533;47;0;SALTO
1;103534;29;0;PDE
1;103535;40;0;PDE
1;103536;38;0;SALTO
1;103537;18;0;PDE
1;103538;32;0;MDEO
1;103539;57;0;MDEO
1;103540;75;4;PDU
1;103541;33;0;PDE
1;103542;33;1;TBO
1;103543;49;0;PDE
1;103544;42;0;SALTO
1;103545;38;0;MDEO
1;103546;74;2;PDE
1;103547;32;0;TBO
1;103548;68;1;PDE
1;103549;36;0;PDE
1;103550;20;0;PDE
1;103551;27;0;PDU
1;103552;57;0;PDU
1;103553;71;2;SALTO
1;103554;70;1;SALTO
1;103555;29;0;PDE
1;103556;39;0;MDEO
1;103557;77;5;SALTO
1;103558;49;0;MDEO
1;103559;56;0;TBO
1;103560;24;0;SALTO
1;103561;34;0;TBO
1;103562;69;5;PDE
1;103563;38;3;PDE
1;103564;44;0;PDE
1;103565;51;2;PDU
1;103566;20;5;SALTO
1;103567;36;0;PDU
1;103568;36;0;TBO
1;103569;72;2;MDEO
1;103570;37;0;SALTO
1;103571;74;3;SALTO
1;103572;69;3;SALTO
1;103573;52;0;TBO
1;103574;76;5;TBO
1;103575;73;1;SALTO
1;103576;63;0;PDE
1;103577;73;4;PDU
1;103578;40;0;MDEO
1;103579;70;4;TBO
1;103580;72;4;PDE
1;103581;32;0;PDE
1;103582;73;3;TBO
1;103583;45;0;SALTO
1;103584;62;0;MDEO
1;103585;60;0;PDU
1;103586;56;0;SALTO
1;103587;28;0;TBO
1;103588;64;0;MDEO
1;103589;79;3;PDU
1;103590;44;0;PDE
1;103591;38;0;SALTO
1;103592;57;1;MDEO
1;103593;58;0;SALTO
1;103594;59;0;PDU
1;103595;41;0;MDEO
1;103596;72;1;PDU
1;103597;69;1;PDU
1;103598;30;0;TBO
1;103599;60;0;MDEO
1;103600;76;3;PDU
1;103601;24;0;PDE
1;103602;69;1;MDEO
1;103603;40;0;SALTO
1;103604;58;0;MDEO
1;103605;26;0;SALTO
1;103606;29;0;SALTO
1;103607;49;0;TBO
1;103608;33;0;MDEO
1;103609;57;0;PDU
1;103610;55;0;MDEO
1;103611;36;0;MDEO
1;103612;49;0;PDU
1;103613;26;0;PDU
1;103614;58;0;TBO
1;103615;40;0;PDU
1;103616;28;0;PDE
1;103617;31;0;TBO
1;103618;27;0;MDEO
1;103619;20;0;TBO
1;103620;69;5;SALTO
1;103621;24;0;TBO
1;103622;36;0;TBO
1;103623;63;0;MDEO
1;103624;27;0;MDEO
1;103625;71;4;SALTO
1;103626;64;0;SALTO
1;103627;52;0;PDE
1;103628;71;3;PDU
1;103629;52;0;SALTO
1;103630;25;0;SALTO
1;103631;36;3;PDE
1;103632;69;2;TBO
1;103633;24;0;PDU
1;103634;47;0;MDEO
1;103635;52;0;SALTO
1;103636;73;3;MDEO
1;103637;43;0;MDEO
1;103638;30;0;SALTO
1;103639;50;5;SALTO
1;103640;60;0;PDU
1;103641;18;3;SALTO
1;103642;53;0;PDU
1;103643;37;4;MDEO
1;103644;44;0;SALTO
1;103645;29;4;SALTO
1;103646;21;0;TBO
1;103647;60;0;MDEO
1;103648;31;0;SALTO
1;103649;68;5;TBO
1;103650;35;0;SALTO
1;103651;18;4;SALTO
1;103652;76;1;SALTO
1;103653;28;3;PDU
1;103654;22;0;TBO
1;103655;53;0;MDEO
1;103656;31;0;TBO
1;103657;58;0;PDU
1;103658;52;0;MDEO
1;103659;41;0;PDE
1;103660;71;2;MDEO
1;103661;19;0;PDE
1;103662;36;0;TBO
1;103663;77;5;TBO
1;103664;74;3;SALTO
1;103665;29;0;SALTO
1;103666;21;0;PDU
1;103667;68;5;PDE
1;103668;58;0;TBO
1;103669;18;0;MDEO
1;103670;64;0;PDE
1;103671;26;0;SALTO
1;103672;37;0;TBO
1;103673;23;0;PDE
1;103674;75;3;PDE
1;103675;63;0;PDE
1;103676;45;0;PDU
1;103677;77;3;TBO
1;103678;61;0;PDU
1;103679;29;0;PDU
1;103680;25;0;SALTO
1;103681;78;5;PDU
1;103682;64;0;SALTO
1;103683;35;0;PDU
1;103684;26;0;SALTO
1;103685;68;5;TBO
1;103686;51;0;TBO
1;103687;55;3;SALTO
1;103688;26;0;SALTO
1;103689;62;0;PDE
1;103690;44;0;MDEO
1;103691;73;3;PDE
1;103692;34;0;TBO
1;103693;36;0;TBO
1;103694;55;0;MDEO
1;103695;35;0;SALTO
1;103696;44;0;PDE
1;103697;57;0;PDE
1;103698;29;0;PDE
1;103699;27;0;MDEO
1;103700;27;0;PDU
1;103701;37;0;PDE
1;103702;19;0;SALTO
1;103703;37;0;PDE
1;103704;56;1;MDEO
1;103705;44;0;TBO
1;103706;42;0;TBO
1;103707;43;0;SALTO
1;103708;43;0;SALTO
1;103709;23;0;PDU
1;103710;43;0;MDEO
1;103711;58;0;PDU
1;103712;75;2;MDEO
1;103713;61;2;SALTO
1;103714;23;0;MDEO
1;103715;24;0;SALTO
1;103716;43;0;PDE
1;103717;65;3;SALTO
1;103718;43;0;PDU
1;103719;49;0;TBO
1;103720;37;0;PDU
1;103721;61;0;PDE
1;103722;35;0;MDEO
1;103723;50;0;PDU
1;103724;22;0;TBO
1;103725;49;0;MDEO
1;103726;57;0;PDU
1;103727;58;0;PDE
1;103728;37;0;MDEO
1;103729;58;0;SALTO
1;103730;45;0;MDEO
1;103731;48;0;TBO
1;103732;34;0;PDE
1;103733;72;4;SALTO
1;103734;61;0;MDEO
1;103735;59;0;SALTO
1;103736;61;0;MDEO
1;103737;21;0;SALTO
1;103738;43;0;MDEO
1;103739;75;5;MDEO
1;103740;58;3;MDEO
1;103741;26;0;TBO
1;103742;44;0;TBO
1;103743;58;0;PDU
1;103744;55;4;TBO
1;103745;37;0;PDU
1;103746;49;0;MDEO
1;103747;76;5;SALTO
1;103748;69;3;SALTO
1;103749;22;0;PDU
1;103750;19;0;TBO
1;103751;23;0;PDE
1;103752;35;0;PDE
1;103753;79;1;SALTO
1;103754;42;0;MDEO
1;103755;42;0;TBO
1;103756;35;0;TBO
1;103757;69;1;SALTO
1;103758;54;0;PDE
1;103759;61;0;MDEO
