Momento;CI;edad;riesgo;departamento
5;222587;22;4;Durazno
5;222588;38;3;Canelones
5;222589;52;0;Paysandú
5;222590;68;5;Salto
5;222591;20;0;Cerro Largo
5;222592;57;0;Montevideo
5;222593;72;3;Maldonado
5;222594;43;0;Rivera
5;222595;32;4;Artigas
5;222596;42;0;Tacuarembó
5;222597;20;0;Río Negro
5;222598;32;2;Artigas
5;222599;71;1;Río Negro
5;222600;45;0;Maldonado
5;222601;60;0;Flores
5;222602;45;0;Rivera
5;222603;22;0;Rocha
5;222604;72;1;Canelones
5;222605;75;3;Colonia
5;222606;51;0;San José
5;222607;38;0;Flores
5;222608;56;0;Durazno
5;222609;56;0;Río Negro
5;222610;76;2;Río Negro
5;222611;35;0;Río Negro
5;222612;33;0;Flores
5;222613;29;5;Flores
5;222614;60;4;Río Negro
5;222615;43;0;Tacuarembó
5;222616;33;0;Colonia
5;222617;35;1;Rivera
5;222618;78;3;Flores
5;222619;28;0;Colonia
5;222620;72;5;Cerro Largo
5;222621;59;0;Cerro Largo
5;222622;64;0;Rivera
5;222623;23;0;Salto
5;222624;30;0;Soriano
5;222625;30;0;Rocha
5;222626;67;5;Cerro Largo
5;222627;50;0;Rivera
5;222628;40;0;Montevideo
5;222629;41;0;Flores
5;222630;23;0;Flores
5;222631;32;0;Tacuarembó
5;222632;72;2;Tacuarembó
5;222633;71;2;Tacuarembó
5;222634;23;0;Salto
5;222635;58;0;Salto
5;222636;53;0;Salto
5;222637;42;2;Durazno
5;222638;26;0;Flores
5;222639;24;0;Paysandú
5;222640;58;0;San José
5;222641;51;0;Durazno
5;222642;61;0;Lavalleja
5;222643;66;3;Treinta y Tres
5;222644;49;0;Canelones
5;222645;46;5;Cerro Largo
5;222646;30;0;Lavalleja
5;222647;26;0;Treinta y Tres
5;222648;74;5;Tacuarembó
5;222649;56;0;Tacuarembó
5;222650;33;0;Montevideo
5;222651;78;2;Río Negro
5;222652;34;0;Montevideo
5;222653;42;0;Salto
5;222654;47;0;Rivera
5;222655;21;0;Maldonado
5;222656;58;0;Montevideo
5;222657;61;0;Rivera
5;222658;51;0;Lavalleja
5;222659;76;5;Maldonado
5;222660;47;0;Durazno
5;222661;75;5;Paysandú
5;222662;37;0;Artigas
5;222663;59;0;Paysandú
5;222664;67;5;Maldonado
5;222665;58;0;Rivera
5;222666;26;0;Paysandú
5;222667;73;1;Montevideo
5;222668;46;1;Durazno
5;222669;44;0;Salto
5;222670;39;0;Soriano
5;222671;63;4;Colonia
5;222672;46;0;Artigas
5;222673;21;0;Río Negro
5;222674;78;4;Florida
5;222675;22;0;Rivera
5;222676;79;5;Durazno
5;222677;49;0;Paysandú
5;222678;23;0;Artigas
5;222679;19;0;Tacuarembó
5;222680;74;2;Cerro Largo
5;222681;24;0;Maldonado
5;222682;44;0;Rivera
5;222683;79;4;Cerro Largo
5;222684;25;0;Soriano
5;222685;44;0;Treinta y Tres
5;222686;59;0;Salto
5;222687;78;1;Rocha
5;222688;50;0;Maldonado
5;222689;63;0;Río Negro
5;222690;46;3;Tacuarembó
5;222691;29;0;Lavalleja
5;222692;32;0;Rocha
5;222693;62;0;Cerro Largo
5;222694;33;0;Paysandú
5;222695;34;0;Colonia
5;222696;29;0;Durazno
5;222697;22;0;Durazno
5;222698;72;1;San José
5;222699;35;0;Río Negro
5;222700;70;1;Lavalleja
5;222701;19;0;Soriano
5;222702;52;0;Salto
5;222703;23;0;Durazno
5;222704;61;0;Rocha
5;222705;37;0;Artigas
5;222706;52;0;Flores
5;222707;29;0;Río Negro
5;222708;66;2;Canelones
5;222709;50;1;Maldonado
5;222710;48;0;Río Negro
5;222711;79;1;Tacuarembó
5;222712;42;1;Lavalleja
5;222713;48;0;Río Negro
5;222714;41;0;Soriano
5;222715;36;0;Tacuarembó
5;222716;32;3;Flores
5;222717;49;1;Río Negro
5;222718;28;0;Cerro Largo
5;222719;21;0;Tacuarembó
5;222720;47;0;Treinta y Tres
5;222721;19;0;Canelones
5;222722;56;0;Colonia
5;222723;73;1;Rivera
5;222724;78;5;Montevideo
5;222725;47;0;Maldonado
5;222726;65;0;Soriano
5;222727;31;0;Florida
5;222728;47;1;Montevideo
5;222729;43;0;Soriano
5;222730;19;0;Cerro Largo
5;222731;41;0;Flores
5;222732;56;5;Rivera
5;222733;26;0;Artigas
5;222734;69;2;Colonia
5;222735;31;0;Tacuarembó
5;222736;69;1;Artigas
5;222737;43;0;Rocha
5;222738;32;0;Durazno
5;222739;79;5;Florida
5;222740;43;0;Cerro Largo
5;222741;43;0;Colonia
5;222742;57;0;Treinta y Tres
5;222743;75;1;San José
5;222744;60;0;Rocha
5;222745;33;0;Rocha
5;222746;74;4;Montevideo
5;222747;76;5;Montevideo
5;222748;30;0;Montevideo
5;222749;79;5;Treinta y Tres
5;222750;41;0;Salto
5;222751;37;0;Colonia
5;222752;41;0;Montevideo
5;222753;65;0;Treinta y Tres
5;222754;37;0;Florida
5;222755;71;1;Treinta y Tres
5;222756;45;0;Artigas
5;222757;53;0;Treinta y Tres
5;222758;36;0;San José
5;222759;76;2;San José
5;222760;70;5;Durazno
5;222761;49;0;Rocha
5;222762;49;0;San José
5;222763;19;0;Cerro Largo
5;222764;41;0;Rivera
5;222765;67;4;Tacuarembó
5;222766;67;5;Flores
5;222767;51;0;Artigas
5;222768;63;0;Salto
5;222769;22;0;Lavalleja
5;222770;24;0;Treinta y Tres
5;222771;74;2;Salto
5;222772;19;0;Durazno
5;222773;29;0;Paysandú
5;222774;45;0;Soriano
5;222775;50;0;Durazno
5;222776;22;0;Cerro Largo
5;222777;78;1;Rocha
5;222778;53;0;Salto
5;222779;65;0;Canelones
5;222780;60;0;Maldonado
5;222781;32;0;Artigas
5;222782;47;0;Cerro Largo
5;222783;25;0;Salto
5;222784;32;0;Lavalleja
5;222785;77;2;Paysandú
5;222786;74;3;Flores
5;222787;54;0;Tacuarembó
5;222788;59;5;Lavalleja
5;222789;60;1;Colonia
5;222790;19;0;Durazno
5;222791;24;0;Paysandú
5;222792;55;0;Canelones
5;222793;51;0;Flores
5;222794;62;0;Canelones
5;222795;21;0;Lavalleja
5;222796;39;0;Treinta y Tres
5;222797;72;5;Treinta y Tres
5;222798;59;0;Durazno
5;222799;28;0;Montevideo
5;222800;27;0;Flores
5;222801;44;0;Paysandú
5;222802;57;0;Soriano
5;222803;28;0;Flores
5;222804;76;5;Artigas
5;222805;68;2;Soriano
5;222806;39;2;Soriano
5;222807;38;4;Cerro Largo
5;222808;24;5;Paysandú
5;222809;30;0;Durazno
5;222810;35;0;Canelones
5;222811;56;0;Rivera
5;222812;64;0;Cerro Largo
5;222813;65;0;Artigas
5;222814;41;0;Maldonado
5;222815;21;0;Colonia
5;222816;56;0;Canelones
5;222817;20;0;Florida
5;222818;63;0;Soriano
5;222819;26;0;Río Negro
5;222820;48;0;Paysandú
5;222821;47;0;Durazno
5;222822;65;0;Durazno
5;222823;55;0;Cerro Largo
5;222824;58;0;Cerro Largo
5;222825;46;0;San José
5;222826;45;0;Treinta y Tres
5;222827;54;5;Paysandú
5;222828;54;0;Paysandú
5;222829;42;4;Rocha
5;222830;60;0;Maldonado
5;222831;70;2;San José
5;222832;60;0;Soriano
5;222833;59;0;Colonia
5;222834;31;0;Rivera
5;222835;39;0;Maldonado
5;222836;46;0;Durazno
5;222837;59;0;Rivera
5;222838;31;5;Cerro Largo
5;222839;18;0;Río Negro
5;222840;22;0;Cerro Largo
5;222841;31;3;Lavalleja
5;222842;34;0;Río Negro
5;222843;53;0;Río Negro
5;222844;44;0;Canelones
5;222845;37;0;Lavalleja
5;222846;39;0;Florida
5;222847;68;4;Tacuarembó
5;222848;68;1;Lavalleja
5;222849;47;0;Montevideo
5;222850;56;0;Cerro Largo
5;222851;41;0;Cerro Largo
5;222852;24;0;Florida
5;222853;28;0;Paysandú
5;222854;35;0;Artigas
5;222855;71;4;Río Negro
5;222856;38;0;Colonia
5;222857;36;0;Montevideo
5;222858;35;0;Durazno
5;222859;57;0;Paysandú
5;222860;45;0;Soriano
5;222861;31;0;Río Negro
5;222862;48;0;Cerro Largo
5;222863;60;0;Salto
5;222864;59;0;Río Negro
5;222865;63;0;Tacuarembó
5;222866;29;3;Colonia
5;222867;59;0;Treinta y Tres
5;222868;54;0;Flores
5;222869;23;3;Artigas
5;222870;59;0;Rocha
5;222871;55;1;Canelones
5;222872;65;0;San José
5;222873;29;0;San José
5;222874;61;0;Rivera
5;222875;36;0;Salto
5;222876;75;4;Tacuarembó
5;222877;73;1;Soriano
5;222878;79;4;Cerro Largo
5;222879;44;0;San José
5;222880;43;0;Artigas
5;222881;79;5;San José
5;222882;47;0;Lavalleja
5;222883;19;2;Paysandú
5;222884;57;0;Río Negro
5;222885;74;2;Durazno
5;222886;30;0;Colonia
5;222887;71;1;Artigas
5;222888;74;5;Flores
5;222889;41;0;Lavalleja
5;222890;48;0;Colonia
5;222891;72;2;Durazno
5;222892;66;4;Montevideo
5;222893;69;5;Canelones
5;222894;74;3;Río Negro
5;222895;33;0;Lavalleja
5;222896;56;0;Lavalleja
5;222897;34;0;Colonia
5;222898;50;0;Maldonado
5;222899;54;0;Río Negro
5;222900;27;0;Lavalleja
5;222901;69;3;Rocha
5;222902;30;0;San José
5;222903;31;0;Soriano
5;222904;54;1;San José
5;222905;55;0;Maldonado
5;222906;76;3;Colonia
5;222907;79;3;Colonia
5;222908;62;0;Río Negro
5;222909;68;5;Soriano
5;222910;32;0;Florida
5;222911;26;0;Maldonado
5;222912;58;0;Soriano
5;222913;44;0;Montevideo
5;222914;24;0;Durazno
5;222915;46;0;Río Negro
5;222916;19;0;Rivera
5;222917;63;5;Paysandú
5;222918;68;1;Tacuarembó
5;222919;52;4;Rocha
5;222920;31;0;Colonia
5;222921;67;2;Artigas
5;222922;51;0;Artigas
5;222923;78;4;Cerro Largo
5;222924;24;0;Treinta y Tres
5;222925;78;1;Durazno
5;222926;31;0;Río Negro
5;222927;47;0;Paysandú
5;222928;34;0;Río Negro
5;222929;58;0;Salto
5;222930;40;0;Florida
5;222931;78;4;Rivera
5;222932;48;0;Soriano
5;222933;76;5;Rivera
5;222934;43;0;Rivera
5;222935;60;0;Canelones
5;222936;61;0;Flores
5;222937;25;0;Artigas
5;222938;38;0;Durazno
5;222939;41;0;Colonia
5;222940;78;1;Cerro Largo
5;222941;38;0;Montevideo
5;222942;59;0;Rocha
5;222943;24;0;Durazno
5;222944;31;0;Florida
5;222945;32;0;Artigas
5;222946;37;0;Colonia
5;222947;61;3;Cerro Largo
5;222948;65;0;Durazno
5;222949;68;3;Paysandú
5;222950;45;0;Soriano
5;222951;60;0;San José
5;222952;53;0;Durazno
5;222953;76;4;Canelones
5;222954;29;0;Flores
5;222955;59;0;Río Negro
5;222956;41;0;Colonia
5;222957;66;1;Treinta y Tres
5;222958;53;3;Río Negro
5;222959;60;0;San José
5;222960;79;2;Soriano
5;222961;20;0;Rivera
5;222962;61;0;Paysandú
5;222963;78;4;Treinta y Tres
5;222964;43;0;Canelones
5;222965;19;0;Canelones
5;222966;72;2;Río Negro
5;222967;33;0;Cerro Largo
5;222968;39;0;Maldonado
5;222969;74;4;Rocha
5;222970;68;5;Canelones
5;222971;66;2;Canelones
5;222972;50;0;Durazno
5;222973;64;0;Florida
5;222974;54;0;Maldonado
5;222975;74;2;Colonia
5;222976;40;0;Canelones
5;222977;71;4;Colonia
5;222978;48;0;Montevideo
5;222979;70;4;Montevideo
5;222980;47;0;Soriano
5;222981;27;0;Colonia
5;222982;27;0;Treinta y Tres
5;222983;41;0;Durazno
5;222984;23;0;Florida
5;222985;62;0;Paysandú
5;222986;79;4;Tacuarembó
5;222987;48;0;Artigas
5;222988;73;5;Durazno
5;222989;51;0;Salto
5;222990;70;2;Canelones
5;222991;47;0;Durazno
5;222992;32;0;Río Negro
5;222993;76;1;Montevideo
5;222994;46;0;Paysandú
5;222995;70;5;Florida
5;222996;31;5;Lavalleja
5;222997;73;4;Paysandú
5;222998;73;5;Colonia
5;222999;55;0;Montevideo
5;223000;61;0;Soriano
5;223001;42;0;Colonia
5;223002;28;0;Flores
5;223003;24;0;Treinta y Tres
5;223004;43;0;Artigas
5;223005;74;2;Maldonado
5;223006;49;0;Paysandú
5;223007;71;3;San José
5;223008;73;5;Colonia
5;223009;26;0;Tacuarembó
5;223010;33;0;Treinta y Tres
5;223011;64;0;Rivera
5;223012;53;0;Tacuarembó
5;223013;50;1;Cerro Largo
5;223014;36;0;Treinta y Tres
5;223015;43;0;Río Negro
5;223016;68;3;Rocha
5;223017;29;0;Artigas
5;223018;59;0;Florida
5;223019;56;0;Flores
5;223020;75;1;Paysandú
5;223021;30;4;Lavalleja
5;223022;68;4;Florida
5;223023;21;0;Rivera
5;223024;68;3;Río Negro
5;223025;26;2;Artigas
5;223026;70;2;Treinta y Tres
5;223027;69;3;Lavalleja
5;223028;52;0;Montevideo
5;223029;23;0;Florida
5;223030;70;1;Treinta y Tres
5;223031;75;3;Canelones
5;223032;45;0;Salto
5;223033;47;0;Paysandú
5;223034;70;3;Montevideo
5;223035;21;0;Salto
5;223036;41;0;Soriano
5;223037;59;0;Artigas
5;223038;26;0;San José
5;223039;63;0;Rocha
5;223040;51;0;Canelones
5;223041;62;5;Rivera
5;223042;64;0;Paysandú
5;223043;26;0;Maldonado
5;223044;70;1;Soriano
5;223045;33;0;Río Negro
5;223046;35;0;Paysandú
5;223047;63;0;San José
5;223048;46;0;Colonia
5;223049;32;0;Durazno
5;223050;22;0;Tacuarembó
5;223051;74;1;Río Negro
5;223052;54;0;Colonia
5;223053;57;0;Canelones
5;223054;58;4;Canelones
5;223055;72;4;Florida
5;223056;74;5;Río Negro
5;223057;28;0;Salto
5;223058;60;0;Rivera
5;223059;39;0;Paysandú
5;223060;64;0;Rocha
5;223061;52;2;Flores
5;223062;52;0;Tacuarembó
5;223063;43;0;San José
5;223064;47;0;Cerro Largo
5;223065;29;0;Colonia
5;223066;31;0;Canelones
5;223067;41;0;Paysandú
5;223068;53;0;Artigas
5;223069;53;0;Rivera
5;223070;19;0;Canelones
5;223071;37;0;Canelones
5;223072;18;3;San José
5;223073;72;3;Río Negro
5;223074;39;0;Treinta y Tres
5;223075;41;0;Maldonado
5;223076;62;0;Cerro Largo
5;223077;39;0;Montevideo
5;223078;45;0;Lavalleja
5;223079;44;0;Rivera
5;223080;79;2;Tacuarembó
5;223081;20;0;Maldonado
5;223082;37;0;Montevideo
5;223083;51;0;Flores
5;223084;20;0;Lavalleja
5;223085;65;0;Florida
5;223086;27;0;Soriano
5;223087;69;4;Rocha
5;223088;21;0;Artigas
5;223089;70;4;Cerro Largo
5;223090;51;0;San José
5;223091;34;0;Treinta y Tres
5;223092;20;0;Cerro Largo
5;223093;35;0;Canelones
5;223094;39;0;Cerro Largo
5;223095;31;0;Flores
5;223096;31;0;Montevideo
5;223097;54;0;Soriano
5;223098;19;0;Treinta y Tres
5;223099;24;0;Artigas
5;223100;24;0;Canelones
5;223101;28;0;Maldonado
5;223102;69;3;Tacuarembó
5;223103;54;0;Durazno
5;223104;77;1;Río Negro
5;223105;57;3;Florida
5;223106;77;4;Montevideo
5;223107;30;0;Rivera
5;223108;54;0;Salto
5;223109;33;0;San José
5;223110;51;2;Florida
5;223111;31;0;Soriano
5;223112;21;2;Maldonado
5;223113;58;5;Artigas
5;223114;55;0;Florida
5;223115;47;0;San José
5;223116;51;4;Durazno
5;223117;28;0;Colonia
5;223118;74;1;Lavalleja
5;223119;51;0;Lavalleja
5;223120;57;0;Tacuarembó
5;223121;68;1;Salto
5;223122;76;5;Durazno
5;223123;70;4;Treinta y Tres
5;223124;62;3;Cerro Largo
5;223125;20;0;Salto
5;223126;74;5;Montevideo
5;223127;47;0;Tacuarembó
5;223128;58;0;Durazno
5;223129;50;0;Rivera
5;223130;78;5;Florida
5;223131;18;0;Treinta y Tres
5;223132;67;3;Flores
5;223133;74;5;Artigas
5;223134;31;0;Treinta y Tres
5;223135;30;0;Paysandú
5;223136;75;4;Artigas
5;223137;62;2;Lavalleja
5;223138;21;0;Montevideo
5;223139;21;0;Montevideo
5;223140;63;2;Soriano
5;223141;25;0;Colonia
5;223142;38;0;Artigas
5;223143;21;0;Rivera
5;223144;72;2;Rivera
5;223145;23;0;Lavalleja
5;223146;54;0;Paysandú
5;223147;27;0;Tacuarembó
5;223148;25;0;San José
5;223149;24;0;Paysandú
5;223150;50;0;Rocha
5;223151;22;0;Florida
5;223152;23;0;Soriano
5;223153;19;2;Artigas
5;223154;39;0;Tacuarembó
5;223155;36;0;Flores
5;223156;43;0;Artigas
5;223157;77;3;Colonia
5;223158;22;0;Montevideo
5;223159;59;0;Artigas
5;223160;36;0;Montevideo
5;223161;59;0;Rivera
5;223162;60;0;Maldonado
5;223163;54;0;Rivera
5;223164;37;0;Colonia
5;223165;72;5;Rocha
5;223166;78;3;Rocha
5;223167;38;0;Rocha
5;223168;60;0;Salto
5;223169;32;1;Maldonado
5;223170;30;0;Paysandú
5;223171;32;0;Colonia
5;223172;63;0;Artigas
5;223173;60;0;Paysandú
5;223174;75;3;Colonia
5;223175;67;4;Río Negro
5;223176;56;0;Cerro Largo
5;223177;74;5;Rocha
5;223178;21;0;Maldonado
5;223179;19;0;Río Negro
5;223180;39;0;San José
5;223181;69;4;Rocha
5;223182;62;0;Salto
5;223183;50;0;Salto
5;223184;47;0;Canelones
5;223185;69;2;Artigas
5;223186;74;1;Montevideo
5;223187;41;0;Montevideo
5;223188;47;0;San José
5;223189;28;0;Treinta y Tres
5;223190;38;0;Paysandú
5;223191;18;0;Soriano
5;223192;76;2;Treinta y Tres
5;223193;28;0;Tacuarembó
5;223194;38;0;Rivera
5;223195;28;0;Durazno
5;223196;49;0;Salto
5;223197;56;2;Flores
5;223198;79;3;Cerro Largo
5;223199;45;0;Cerro Largo
5;223200;18;0;Salto
5;223201;65;0;Durazno
5;223202;51;2;Durazno
5;223203;20;0;Artigas
5;223204;18;5;Lavalleja
5;223205;79;1;Salto
5;223206;26;0;Tacuarembó
5;223207;56;0;Florida
5;223208;53;0;Soriano
5;223209;63;1;Rocha
5;223210;21;2;Artigas
5;223211;33;0;Flores
5;223212;19;0;San José
5;223213;20;0;Soriano
5;223214;52;0;Canelones
5;223215;43;0;Durazno
5;223216;66;2;Paysandú
5;223217;77;5;Artigas
5;223218;54;0;Río Negro
5;223219;25;0;Rivera
5;223220;58;0;Tacuarembó
5;223221;37;0;Canelones
5;223222;62;0;Paysandú
5;223223;74;5;Soriano
5;223224;38;0;Rocha
5;223225;25;0;Durazno
5;223226;60;0;Tacuarembó
5;223227;71;2;Rocha
5;223228;78;3;Lavalleja
5;223229;53;0;Paysandú
5;223230;34;0;Rivera
5;223231;40;0;Treinta y Tres
5;223232;55;0;Lavalleja
5;223233;68;2;San José
5;223234;75;2;Canelones
5;223235;46;0;Rocha
5;223236;42;0;Soriano
5;223237;31;0;Flores
5;223238;44;0;San José
5;223239;53;0;Canelones
5;223240;62;0;Soriano
5;223241;79;1;Soriano
5;223242;76;3;Maldonado
5;223243;49;0;Florida
5;223244;36;0;Colonia
5;223245;47;0;Canelones
5;223246;73;3;Treinta y Tres
5;223247;66;1;Rocha
5;223248;22;0;Colonia
5;223249;23;0;Artigas
5;223250;18;0;Canelones
5;223251;63;0;Florida
5;223252;19;0;Cerro Largo
5;223253;49;0;Cerro Largo
5;223254;61;0;Salto
5;223255;76;4;Río Negro
5;223256;29;5;Florida
5;223257;37;0;Treinta y Tres
5;223258;42;0;Río Negro
5;223259;19;0;San José
5;223260;41;0;Florida
5;223261;29;0;Durazno
5;223262;77;5;Canelones
5;223263;45;0;Paysandú
5;223264;20;2;Maldonado
5;223265;25;0;Rocha
5;223266;24;0;Rivera
5;223267;75;5;Lavalleja
5;223268;37;0;Lavalleja
5;223269;27;0;Colonia
5;223270;66;4;Colonia
5;223271;78;4;Cerro Largo
5;223272;40;2;Cerro Largo
5;223273;21;5;Tacuarembó
5;223274;65;0;Maldonado
5;223275;73;2;Maldonado
5;223276;56;0;Cerro Largo
5;223277;44;1;Colonia
5;223278;71;1;Montevideo
5;223279;25;0;Salto
5;223280;27;0;Colonia
5;223281;48;0;Rivera
5;223282;51;0;Salto
5;223283;50;0;Artigas
5;223284;44;0;Cerro Largo
5;223285;50;0;Rivera
5;223286;41;0;Lavalleja
5;223287;67;4;Flores
5;223288;31;0;Cerro Largo
5;223289;42;0;San José
5;223290;20;0;Rivera
5;223291;56;0;Río Negro
5;223292;79;3;Rivera
5;223293;30;0;Cerro Largo
5;223294;56;0;Treinta y Tres
5;223295;60;0;Maldonado
5;223296;36;0;Tacuarembó
5;223297;72;1;Treinta y Tres
5;223298;47;4;Cerro Largo
5;223299;78;5;Colonia
5;223300;25;3;Salto
5;223301;57;0;Montevideo
5;223302;32;0;Maldonado
5;223303;70;2;Treinta y Tres
5;223304;48;0;San José
5;223305;51;0;Tacuarembó
5;223306;78;1;Tacuarembó
5;223307;19;0;Flores
5;223308;32;0;Lavalleja
5;223309;36;0;Florida
5;223310;73;2;Canelones
5;223311;28;0;Paysandú
5;223312;52;0;Paysandú
5;223313;58;0;Paysandú
5;223314;57;0;Artigas
5;223315;40;0;Paysandú
5;223316;77;1;Colonia
5;223317;79;1;Río Negro
5;223318;23;0;Soriano
5;223319;27;0;San José
5;223320;35;0;Salto
5;223321;37;0;Tacuarembó
5;223322;47;0;Lavalleja
5;223323;78;5;Rocha
5;223324;72;3;Canelones
5;223325;23;0;Montevideo
5;223326;51;0;Tacuarembó
5;223327;28;0;Tacuarembó
5;223328;41;0;Rocha
5;223329;55;1;Río Negro
5;223330;34;0;Lavalleja
5;223331;19;0;San José
5;223332;24;0;Río Negro
5;223333;72;5;Río Negro
5;223334;49;0;Salto
5;223335;51;0;Rivera
5;223336;30;0;Rocha
5;223337;23;0;Soriano
5;223338;40;0;San José
5;223339;33;4;Montevideo
5;223340;68;5;San José
5;223341;25;0;San José
5;223342;37;0;Rivera
5;223343;22;0;Montevideo
5;223344;51;0;Flores
5;223345;74;2;Tacuarembó
5;223346;33;0;Rocha
5;223347;76;3;Artigas
5;223348;29;0;Salto
5;223349;71;3;Colonia
5;223350;27;1;San José
5;223351;24;0;Canelones
5;223352;79;2;Flores
5;223353;25;0;Treinta y Tres
5;223354;50;0;Lavalleja
5;223355;58;0;Artigas
5;223356;22;0;Paysandú
5;223357;40;0;Maldonado
5;223358;43;0;Treinta y Tres
5;223359;79;2;Lavalleja
5;223360;43;3;Florida
5;223361;79;2;Salto
5;223362;49;0;Florida
5;223363;68;4;Canelones
5;223364;23;0;Treinta y Tres
5;223365;65;0;Montevideo
5;223366;44;0;Colonia
5;223367;72;1;Maldonado
5;223368;20;0;Lavalleja
5;223369;28;0;Montevideo
5;223370;74;5;Soriano
5;223371;68;1;Colonia
5;223372;42;0;Río Negro
5;223373;49;0;Florida
5;223374;62;0;San José
5;223375;21;0;Salto
5;223376;51;2;Rocha
5;223377;52;0;Rocha
5;223378;68;1;Montevideo
5;223379;71;2;Salto
5;223380;45;0;Montevideo
5;223381;54;0;Montevideo
5;223382;77;2;Flores
5;223383;68;1;Tacuarembó
5;223384;28;0;Artigas
5;223385;50;0;Rocha
5;223386;32;0;Artigas
5;223387;65;0;Maldonado
5;223388;79;5;Rocha
5;223389;62;0;Montevideo
5;223390;33;0;Tacuarembó
5;223391;36;0;Paysandú
5;223392;28;0;Rocha
5;223393;41;0;Paysandú
5;223394;57;0;Paysandú
5;223395;59;0;Treinta y Tres
5;223396;50;0;Canelones
5;223397;58;0;Flores
5;223398;63;0;Treinta y Tres
5;223399;34;0;Salto
5;223400;73;4;Rocha
5;223401;60;0;Flores
5;223402;66;1;Colonia
5;223403;66;5;Cerro Largo
5;223404;78;3;Río Negro
5;223405;71;4;Durazno
5;223406;25;0;Río Negro
5;223407;38;0;Artigas
5;223408;58;0;Treinta y Tres
5;223409;33;0;Artigas
5;223410;53;0;Rocha
5;223411;23;0;Florida
5;223412;23;0;Tacuarembó
5;223413;44;0;Paysandú
5;223414;79;4;Flores
5;223415;42;0;Treinta y Tres
5;223416;25;0;Rivera
5;223417;31;0;Rivera
5;223418;41;0;Canelones
5;223419;72;1;Durazno
5;223420;61;5;Río Negro
5;223421;66;4;Rocha
5;223422;50;0;Soriano
5;223423;49;1;Maldonado
5;223424;30;0;Colonia
5;223425;30;0;Canelones
5;223426;19;0;San José
5;223427;76;5;Rivera
5;223428;61;0;Lavalleja
5;223429;70;3;Salto
5;223430;67;5;Soriano
5;223431;67;5;Florida
5;223432;44;0;Paysandú
5;223433;49;0;Durazno
5;223434;48;0;Treinta y Tres
5;223435;65;0;Florida
5;223436;74;4;Río Negro
5;223437;73;2;Artigas
5;223438;35;0;Río Negro
5;223439;52;0;Maldonado
5;223440;54;0;Maldonado
5;223441;72;1;Artigas
5;223442;37;0;Treinta y Tres
5;223443;37;0;Cerro Largo
5;223444;74;1;Lavalleja
5;223445;32;0;Lavalleja
5;223446;19;0;San José
5;223447;57;0;Río Negro
5;223448;56;0;Artigas
5;223449;55;0;Flores
5;223450;19;0;Salto
5;223451;32;0;Maldonado
5;223452;18;0;Soriano
5;223453;45;0;Cerro Largo
5;223454;60;0;Florida
5;223455;79;2;Durazno
5;223456;27;0;Maldonado
5;223457;33;0;Florida
5;223458;72;2;Rocha
5;223459;28;4;Paysandú
5;223460;42;0;Rivera
5;223461;56;0;Paysandú
5;223462;28;0;Salto
5;223463;49;0;Florida
5;223464;48;0;Rocha
5;223465;56;4;Colonia
5;223466;51;0;Cerro Largo
5;223467;33;0;Treinta y Tres
5;223468;44;2;Durazno
5;223469;18;0;Tacuarembó
5;223470;41;0;Río Negro
5;223471;30;0;Lavalleja
5;223472;25;0;Rivera
5;223473;51;0;Canelones
5;223474;62;0;Durazno
5;223475;71;2;Artigas
5;223476;18;0;Colonia
5;223477;47;0;Soriano
5;223478;22;0;Rivera
5;223479;27;0;Colonia
5;223480;57;0;Maldonado
5;223481;57;0;Durazno
5;223482;56;0;Tacuarembó
5;223483;43;0;Tacuarembó
5;223484;58;0;Flores
5;223485;29;0;Colonia
5;223486;35;0;Lavalleja
5;223487;42;0;Treinta y Tres
5;223488;22;0;Artigas
5;223489;53;0;San José
5;223490;25;0;Colonia
5;223491;44;0;Colonia
5;223492;35;0;Artigas
5;223493;19;0;Salto
5;223494;73;1;Paysandú
5;223495;19;3;Flores
5;223496;45;0;Montevideo
5;223497;33;0;Maldonado
5;223498;61;0;Artigas
5;223499;20;0;Rocha
5;223500;26;0;Cerro Largo
5;223501;24;0;Montevideo
5;223502;23;0;Flores
5;223503;24;0;Río Negro
5;223504;36;0;Colonia
5;223505;34;0;Maldonado
5;223506;46;0;Río Negro
5;223507;39;0;Cerro Largo
5;223508;51;0;Montevideo
5;223509;70;4;Paysandú
5;223510;22;0;Montevideo
5;223511;79;4;Montevideo
5;223512;66;2;Rivera
5;223513;41;0;Río Negro
5;223514;68;3;Tacuarembó
5;223515;52;0;Salto
5;223516;55;0;Río Negro
5;223517;22;0;Artigas
5;223518;43;0;San José
5;223519;58;0;Paysandú
5;223520;31;0;Florida
5;223521;64;0;Colonia
5;223522;53;2;Durazno
5;223523;36;0;Salto
5;223524;39;0;Rocha
5;223525;33;0;Artigas
5;223526;40;0;Florida
5;223527;77;3;Durazno
5;223528;78;1;Artigas
5;223529;32;0;Salto
5;223530;53;0;Florida
5;223531;25;0;Rocha
5;223532;40;0;Maldonado
5;223533;44;3;Durazno
5;223534;19;0;Maldonado
5;223535;52;0;Artigas
5;223536;53;0;Tacuarembó
5;223537;53;0;Paysandú
5;223538;43;0;Canelones
5;223539;41;0;Cerro Largo
5;223540;39;0;Durazno
5;223541;36;0;Maldonado
5;223542;60;0;Maldonado
